1	603
2	513
3	804
4	108
5	607
6	780
7	392
8	509
9	435
10	515
11	615
12	838
13	634
14	155
15	372
16	507
17	470
18	330
19	820
20	721
21	417
22	786
23	887
24	188
25	181
26	863
27	785
28	823
29	271
30	813
31	348
32	439
33	648
34	987
35	181
36	882
37	973
38	427
39	139
40	640
41	902
42	279
43	256
44	379
45	178
46	190
47	593
48	143
49	646
50	258
51	131
52	995
53	370
54	980
55	888
56	149
57	584
58	784
59	347
60	643
61	352
62	124
63	354
64	346
65	849
66	228
67	903
68	131
69	995
70	956
71	693
72	192
73	894
74	121
75	173
76	474
77	416
78	195
79	757
80	560
81	894
82	839
83	385
84	661
85	751
86	548
87	944
88	795
89	377
90	280
91	396
92	455
93	340
94	772
95	289
96	826
97	859
98	546
99	815
100	476
101	242
102	250
103	173
104	243
105	588
106	839
107	831
108	998
109	250
110	466
111	889
112	842
113	293
114	920
115	567
116	249
117	272
118	392
119	904
120	482
121	397
122	101
123	466
124	415
125	686
126	112
127	830
128	513
129	956
130	367
131	265
132	973
133	912
134	246
135	803
136	676
137	518
138	848
139	335
140	598
141	135
142	256
143	901
144	572
145	210
146	789
147	277
148	344
149	777
150	744
151	976
152	959
153	720
154	483
155	703
156	962
157	214
158	673
159	974
160	125
161	708
162	666
163	850
164	128
165	570
166	469
167	359
168	638
169	966
170	199
171	204
172	895
173	942
174	588
175	884
176	576
177	837
178	176
179	824
180	664
181	540
182	659
183	953
184	292
185	622
186	330
187	997
188	378
189	944
190	930
191	683
192	164
193	566
194	835
195	776
196	952
197	405
198	782
199	957
200	126
201	697
202	326
203	565
204	108
205	353
206	987
207	715
208	290
209	642
210	979
211	256
212	278
213	386
214	428
215	547
216	414
217	564
218	220
219	341
220	684
221	546
222	699
223	160
224	650
225	988
226	165
227	347
228	925
229	213
230	765
231	949
232	900
233	400
234	411
235	973
236	410
237	272
238	942
239	797
240	756
241	555
242	315
243	313
244	727
245	136
246	621
247	861
248	495
249	809
250	240
251	913
252	249
253	319
254	461
255	245
256	173
257	876
258	468
259	480
260	195
261	808
262	220
263	561
264	419
265	968
266	283
267	554
268	202
269	969
270	689
271	315
272	634
273	269
274	893
275	999
276	393
277	680
278	453
279	678
280	447
281	255
282	739
283	681
284	132
285	793
286	911
287	341
288	576
289	748
290	803
291	543
292	995
293	356
294	799
295	541
296	401
297	195
298	833
299	178
300	116
301	841
302	422
303	224
304	550
305	176
306	919
307	786
308	777
309	873
310	877
311	182
312	143
313	897
314	611
315	641
316	746
317	258
318	926
319	158
320	158
321	732
322	550
323	917
324	996
325	833
326	657
327	139
328	312
329	502
330	159
331	353
332	245
333	906
334	627
335	161
336	460
337	818
338	418
339	638
340	408
341	958
342	695
343	394
344	667
345	819
346	304
347	567
348	548
349	713
350	266
351	791
352	606
353	581
354	893
355	390
356	369
357	308
358	130
359	715
360	974
361	685
362	740
363	244
364	289
365	517
366	845
367	976
368	844
369	771
370	584
371	167
372	676
373	810
374	104
375	142
376	390
377	901
378	547
379	402
380	353
381	549
382	697
383	614
384	648
385	820
386	231
387	963
388	989
389	756
390	442
391	566
392	304
393	494
394	623
395	520
396	837
397	503
398	452
399	298
400	524
401	152
402	658
403	303
404	193
405	210
406	860
407	455
408	267
409	959
410	412
411	957
412	674
413	949
414	135
415	405
416	736
417	513
418	622
419	298
420	448
421	787
422	830
423	779
424	976
425	927
426	148
427	122
428	367
429	232
430	571
431	916
432	108
433	744
434	427
435	799
436	172
437	240
438	370
439	176
440	360
441	606
442	991
443	352
444	186
445	815
446	519
447	595
448	749
449	656
450	938
451	572
452	709
453	312
454	399
455	514
456	306
457	258
458	787
459	458
460	574
461	305
462	808
463	496
464	254
465	961
466	250
467	659
468	138
469	406
470	407
471	805
472	190
473	341
474	307
475	565
476	716
477	925
478	612
479	539
480	623
481	597
482	162
483	475
484	768
485	918
486	200
487	606
488	161
489	187
490	619
491	825
492	220
493	969
494	713
495	407
496	165
497	920
498	408
499	584
500	163
501	482
502	752
503	769
504	209
505	157
506	142
507	722
508	757
509	204
510	718
511	715
512	309
513	978
514	893
