1	755
2	167
3	627
4	890
5	977
6	378
7	930
8	569
9	667
10	525
11	295
12	828
13	844
14	689
15	970
16	803
17	419
18	415
19	976
20	918
21	555
22	189
23	649
24	896
25	806
26	878
27	131
28	413
29	518
30	638
31	958
32	691
33	675
34	935
35	136
36	826
37	948
38	738
39	168
40	448
41	803
42	236
43	473
44	110
45	630
46	692
47	508
48	140
49	364
50	134
51	382
52	570
53	936
54	731
55	226
56	184
57	165
58	632
59	102
60	576
61	624
62	169
63	648
64	768
65	949
66	770
67	760
68	637
69	412
70	170
71	548
72	773
73	604
74	344
75	504
76	647
77	573
78	129
79	686
80	203
81	617
82	180
83	868
84	421
85	228
86	300
87	268
88	341
89	865
90	210
91	727
92	578
93	904
94	125
95	558
96	621
97	734
98	201
99	388
100	139
101	105
102	856
103	519
104	387
105	514
106	163
107	804
108	952
109	405
110	562
111	178
112	452
113	793
114	323
115	225
116	450
117	456
118	465
119	646
120	509
121	565
122	828
123	716
124	417
125	178
126	352
127	726
128	333
129	319
130	642
131	305
132	217
133	471
134	651
135	191
136	388
137	472
138	731
139	741
140	795
141	468
142	182
143	232
144	334
145	970
146	650
147	778
148	974
149	114
150	394
151	786
152	478
153	955
154	385
155	921
156	204
157	742
158	175
159	106
160	633
161	293
162	614
163	778
164	527
165	185
166	589
167	329
168	966
169	492
170	181
171	127
172	767
173	744
174	467
175	560
176	663
177	972
178	603
179	587
180	467
181	894
182	866
183	569
184	328
185	347
186	654
187	542
188	729
189	303
190	671
191	674
192	800
193	941
194	296
195	463
196	121
197	299
198	906
199	663
200	257
201	562
202	154
203	934
204	260
205	112
206	468
207	860
208	736
209	778
210	942
211	166
212	800
213	255
214	415
215	557
216	293
217	886
218	299
219	757
220	664
221	355
222	868
223	963
224	383
225	969
226	900
227	544
228	102
229	524
230	898
231	228
232	619
233	772
234	726
235	235
236	176
237	325
238	316
239	761
240	166
241	256
242	530
243	431
244	101
245	405
246	693
247	648
248	859
249	697
250	724
251	476
252	274
253	368
254	462
255	614
256	249
257	946
258	670
259	991
260	197
261	220
262	797
263	623
264	742
265	768
266	968
267	472
268	461
269	323
270	462
271	892
272	945
273	919
274	551
275	877
276	247
277	416
278	362
279	745
280	374
281	642
282	436
283	421
284	872
285	303
286	967
287	665
288	261
289	679
290	110
291	644
292	961
293	527
294	275
295	509
296	571
297	330
298	625
299	144
300	558
301	655
302	228
303	575
304	729
305	715
306	840
307	669
308	179
309	257
310	910
311	762
312	998
313	517
314	444
315	224
316	881
317	663
318	788
319	455
320	771
321	405
322	231
323	227
324	805
325	412
326	771
327	211
328	169
329	170
330	222
331	928
332	995
333	939
334	198
335	247
336	749
337	727
338	953
339	873
340	237
341	560
342	992
343	850
344	464
345	860
346	874
347	265
348	236
349	953
350	416
351	155
352	747
353	415
354	128
355	181
356	442
357	143
358	845
359	264
360	591
361	265
362	497
363	619
364	693
365	244
366	328
367	503
368	446
369	415
370	549
371	594
372	429
373	806
374	894
375	944
376	275
377	498
378	516
379	120
380	500
381	178
382	652
383	827
384	621
385	899
386	180
387	523
388	370
389	489
390	758
391	174
392	490
393	207
394	258
395	693
396	795
397	391
398	973
399	469
400	436
401	269
402	906
403	558
404	717
405	433
406	925
407	542
408	617
409	607
410	188
411	840
412	711
413	261
414	150
415	207
416	862
417	219
418	972
419	934
420	370
421	345
422	972
423	108
424	147
425	679
426	761
427	604
428	627
429	487
430	555
431	890
432	290
433	195
434	359
435	604
436	634
437	178
438	934
439	505
440	905
441	903
442	937
443	260
444	654
445	683
446	393
447	407
448	773
449	604
450	652
451	167
452	135
453	878
454	880
455	101
456	326
457	660
458	419
459	396
460	180
461	680
462	644
463	256
464	151
465	824
466	757
467	108
468	920
469	935
470	946
471	583
472	548
473	559
474	651
475	221
476	752
477	553
478	990
479	554
480	218
481	568
482	597
483	185
484	118
485	906
486	460
487	406
488	456
489	249
490	533
491	849
492	117
493	740
494	466
495	144
496	766
497	544
498	659
499	433
500	887
501	144
502	234
503	766
504	843
505	242
506	807
507	529
508	393
509	901
510	594
511	444
512	669
513	164
514	522
515	617
516	813
517	595
518	350
519	244
520	630
521	124
522	449
523	241
524	208
525	661
526	640
527	889
528	149
529	860
530	439
531	397
532	509
533	103
534	206
535	160
536	790
537	780
538	838
539	334
540	968
541	896
542	753
543	822
544	178
545	146
546	998
547	647
548	454
549	882
550	357
551	405
552	240
553	310
554	136
555	342
556	687
557	598
558	835
559	174
560	366
561	278
562	430
563	978
564	937
565	301
566	320
567	587
568	336
569	252
570	829
571	630
572	148
573	589
574	981
575	292
576	278
577	472
578	807
579	223
580	143
581	427
582	877
583	650
584	431
585	992
586	296
587	928
588	233
589	116
590	357
591	857
592	146
593	114
594	181
595	328
596	737
597	785
598	528
599	510
600	243
601	299
602	832
603	688
604	774
605	282
606	352
607	550
608	504
609	824
610	814
611	593
612	199
613	884
614	956
615	959
616	479
617	832
618	895
619	829
620	480
621	374
622	758
623	110
624	318
625	624
626	648
627	728
628	452
629	345
630	339
631	889
632	377
633	971
634	414
